CSE,CS,NDVI_max,NDVI_mean,NDVI_median,NDVI_stdDev,NDII_max,NDII_mean,NDII_median,NDII_stdDev,GNDVI_max,GNDVI_mean,GNDVI_median,GNDVI_stdDev,EVI_max,EVI_mean,EVI_median,EVI_stdDev,chm_mean,chm_median,chm_stdev,chm_max,elevation_mean,elevation_median,elevation_stdev,elevation_max,slope_percentage_mean,slope_percentage_median,slope_percentage_stdev,slope_percentage_max,aspect_degree_mean,aspect_degree_median,aspect_degree_stdev,aspect_degree_max,pr_avg_JJA_median,pr_avg_MAM_median,tas_avg_JJA_median,tas_avg_MAM_median,tas_max_JJA_median,tas_max_MAM_median,tas_min_JJA_median,tas_min_MAM_median
0.641463102,39.472437261,0.788073287431439,0.742917452878702,0.747120921305182,0.034892320156216,0.290273684210526,0.230726407361399,0.217707977694321,0.046875669066984,0.707757467677218,0.678964843796379,0.684223790322581,0.025745720176127,0.594475157575971,0.508116020515363,0.551130933418286,0.08343648709534,3.2133565650796,0.330078125,6.79384837532557,33.93994140625,1565.19832356771,1565.09997558594,2.06296321896309,1568.76000976562,32.9273087183634,27.4492988586426,14.2391994535681,64.3636856079102,62.4377403259277,77.6057510375977,34.5156435217895,95.9624252319336,440.975341796875,343.006530761719,13.9444704055786,4.67139863967896,18.7082710266113,9.10976600646973,9.08567523956299,0.412853986024857
1.76086007,84.461331111,0.914699792960663,0.907605312394775,0.911386285891832,0.007320252414421,0.383287393007399,0.357744747014442,0.363430732422414,0.020221038096366,0.833261339092873,0.823510441338635,0.823187841758167,0.00835314165875,0.787171759163029,0.737774250469486,0.734266619153679,0.034099938859302,15.0911021063674,15.9000244140625,4.44176775067006,23.64990234375,1185.27499389648,1185.21997070312,2.96757108391387,1189.41003417969,57.0606203079224,56.7896976470947,4.77579770586935,62.9564476013184,213.136528015137,212.67561340332,6.56795921339508,222.843109130859,506.745971679688,426.513305664062,16.128589630127,6.8203125,22.0347423553467,12.3011236190796,10.185248374939,1.49069213867188
0.068318156,0.865519869,0.866407010710808,0.837685594715626,0.834882128533698,0.021067448236239,0.326674657078173,0.311713505473707,0.311074243052675,0.008625918450237,0.733258300506472,0.714920370826998,0.714625228519196,0.012395963801329,0.774143031146685,0.741306797520279,0.733549917491749,0.026019500808072,0.357007124519799,0.1400146484375,0.947831777350751,9.1900634765625,1521.22501627604,1520.66003417969,3.83192279315245,1527.18005371094,50.6348628997803,48.1870899200439,8.69880591149464,66.5633316040039,14.7420043945312,14.6808776855469,2.90741489556146,19.8710250854492,506.745971679688,426.513305664062,14.172064781189,5.04456758499146,18.4078922271729,9.01968383789062,9.8990421295166,1.21855473518372
2.333114009,180.362099934,0.800937612693833,0.78479856428623,0.781502172563625,0.007675027645841,0.437515652391685,0.398987081883462,0.389398334585506,0.029605866535472,0.706766917293233,0.685043228865623,0.679426732962855,0.010728678899429,0.495006683966344,0.455706586686909,0.450266781155875,0.027235057103569,18.1721435201067,21.905029296875,11.4841176526086,36.219970703125,1354.62199707031,1354.26000976562,3.23813436066895,1359.94995117188,53.3182991027832,52.5939903259277,9.78251045555214,65.9139938354492,11.309797668457,11.0860366821289,4.57500632630957,19.1295547485352,504.163269042969,423.262390136719,15.4449043273926,6.20986938476562,20.3539180755615,10.7815437316895,10.4986696243286,1.78849482536316
0.211443918,7.058367336,0.882514599793885,0.874730719964635,0.876925076761021,0.009156621568508,0.470746108427268,0.433029212979687,0.450952971381337,0.040257006485687,0.7718901453958,0.759286213730591,0.758476842443042,0.009321749135241,0.698085179616311,0.618575896717168,0.641551368834662,0.081733917121935,2.88368579886135,0.3499755859375,5.10662416548168,25.820068359375,1500.00998535156,1500.11999511719,1.3167035441224,1501.63000488281,18.2814186096191,17.8445987701416,4.91756873768738,25.381462097168,60.3333961486816,61.5885696411133,12.6894713128898,82.2228546142578,510.016815185547,417.582366943359,14.2682495117188,5.24618530273438,18.5449714660645,9.22464656829834,10.0008792877197,1.43385004997253
2.308917969,111.621617937,0.790322580645161,0.772637489860324,0.770534798866986,0.009253623310896,0.433182698515171,0.411177952315608,0.408456983451042,0.01129509622935,0.685087055261166,0.672145673510591,0.671950454023829,0.009430558667127,0.412371134020619,0.391530727259761,0.384826479777084,0.012059789937361,17.9604671123584,19.469970703125,7.06977173380296,29.8699951171875,1538.06999511719,1539.36999511719,4.21734868165968,1543.9599609375,59.4332252502441,59.8192443847656,2.88617281114875,63.8732032775879,223.111578369141,222.239776611328,1.61556446568572,225.737731933594,488.658020019531,403.19189453125,14.906909942627,5.67926645278931,19.3897094726562,9.8804817199707,10.3557806015015,1.64755856990814
2.918196043,97.3067833,0.883245230981384,0.853840155101555,0.85951203457465,0.02991992596594,0.43452380952381,0.350489546548185,0.357163212639394,0.058748470971058,0.791192701880842,0.768813192141863,0.770357003454034,0.020488568661771,0.698168737737083,0.599940845522721,0.603339661202921,0.065397317039481,17.7787532329334,18.6400146484375,6.31591595936722,31.22998046875,1430.9033203125,1432.30499267578,7.7082343695491,1443.25,109.251234690348,107.955627441406,5.25709014367325,115.934562683105,77.0385767618815,78.8107223510742,4.61896343034289,82.4953231811523,501.267120361328,417.712310791016,14.2137451171875,5.18840932846069,18.4029426574707,9.0930118560791,10.0339117050171,1.44981074333191
2.761816837,32.23629233,0.904478795085216,0.871959003472659,0.873935599623261,0.021124390070265,0.399446628804427,0.331624144373404,0.324145885616697,0.03005278910987,0.82422171602126,0.776384673158414,0.778804931935744,0.027453716325091,0.792031098153547,0.733581955665179,0.7241519058019,0.034227056185612,5.35225455852179,5.989990234375,3.20626239357872,12.7301025390625,1639.47750854492,1639.69500732422,3.8777469402464,1644.66003417969,67.5363903045654,67.6296768188477,4.43056667920276,73.4775314331055,223.824668884277,225.26000213623,3.70367027763316,226.985305786133,451.880462646484,363.712615966797,13.691876411438,4.52321147918701,17.784387588501,8.3754825592041,9.51046180725098,0.8502197265625
2.065990209,65.326582877,0.849551008390991,0.833077485973984,0.831544942993204,0.008979016612783,0.377933757402939,0.324885783422213,0.318123477392385,0.030924238766724,0.758678611422172,0.73664962136752,0.734324328898,0.012438696583378,0.553403271897355,0.509174041897122,0.501356563070452,0.025833575385538,11.6935566498596,12.9200439453125,7.45071625688751,24.4599609375,1497.41497802734,1496.78497314453,4.87625503266931,1505.52001953125,69.3365618387858,69.2099685668945,1.88823122089513,71.7992401123047,131.034351348877,132.847106933594,5.44095089944855,137.032073974609,506.033996582031,426.259979248047,14.280499458313,5.12485933303833,18.4551753997803,9.04115009307861,10.0374698638916,1.37754511833191
2.695384447,224.351915155,0.857854901236847,0.847030924180838,0.846392625583445,0.007637543332808,0.506812397065429,0.483519597197334,0.488649562944918,0.018658025374186,0.748801180376245,0.733072914966035,0.729254404789525,0.008954946375149,0.476234397097706,0.457729558852584,0.460495319253539,0.01199967887653,28.078671401725,28.760009765625,5.59290693726729,41.77001953125,994.002487182617,994.779998779297,4.88148497986644,999.599975585938,98.7969017028809,99.0669860839844,12.5423033070806,114.845596313477,202.401237487793,201.830963134766,2.73974181652118,206.3564453125,499.815063476562,412.812042236328,16.9484558105469,7.69111347198486,22.4721260070801,12.7762336730957,11.4341373443604,2.77459716796875
1.121438265,108.467189835,0.861632324162542,0.810626030210495,0.828179899202743,0.043628664447596,0.305655296229803,0.282312468619127,0.291341019887023,0.026486425833415,0.775971886668131,0.741867298571678,0.753966567803148,0.03144668761585,0.687210324092421,0.657060160078553,0.657421499675657,0.027883354576938,12.3791873291593,13.27001953125,3.63752527761958,18.3699951171875,1428.22500610352,1427.98999023438,3.78679063504759,1433.7900390625,77.0182266235352,77.3919982910156,3.05164695530292,80.3823928833008,226.265354156494,226.525146484375,2.50668635489961,228.820831298828,525.986145019531,420.118499755859,14.481906414032,5.50899028778076,19.0309543609619,9.71204566955566,9.96326303482056,1.48580932617188
0.709061004,108.004626115,0.770871985157699,0.765199817961051,0.76631063588798,0.004820937450239,0.317180616740088,0.296911238768811,0.293704924305899,0.01648520730152,0.688633348076073,0.68456355764243,0.685505519494234,0.004174065002257,0.375051631557208,0.361721523639483,0.358471110378048,0.010357510444432,19.6495986397385,21.659912109375,8.32272184933148,32.800048828125,1543.34501139323,1543.38000488281,4.98829211289708,1550.63000488281,65.770866394043,65.9718704223633,1.54989604787959,67.4627838134766,143.384836832682,143.792259216309,4.17664994392196,148.684173583984,513.420837402344,372.703155517578,14.0198307037354,4.79141235351562,18.948974609375,9.419921875,9.13655471801758,0.32440185546875
4.844331048,273.67651738,0.87093023255814,0.846241828611443,0.843268282647712,0.015096165304719,0.482266236757255,0.405649846198898,0.407082144072034,0.06342462649135,0.784803105934553,0.753647462458222,0.74851249504165,0.015412492159989,0.580282781328685,0.464523053802066,0.44149822686894,0.055929111818283,25.0894634052125,26.7849731445312,6.47446607992368,35.77001953125,1382.28833007812,1383.04498291016,3.56987856294528,1388.0,44.5306924184163,43.7391471862793,7.71301416987081,54.5264129638672,269.732159932454,268.746780395508,10.5461498239544,285.380065917969,486.183166503906,371.446014404297,14.6384401321411,5.31026601791382,19.7789859771729,10.1399354934692,9.5447883605957,0.665332019329071
0.782289108,52.787766031,0.899937123865984,0.866149148099047,0.863256520638136,0.023230849534708,0.429286608260325,0.325132296555734,0.330089213300892,0.058965316899888,0.7931502204137,0.76630850528904,0.768143990710277,0.019733978428425,0.846900305996517,0.653934522562693,0.646427487864078,0.130169145059077,20.5526791897667,16.489990234375,12.4425358538962,45.0699462890625,733.233337402344,733.399993896484,3.34351226928587,739.400024414062,49.4073696136475,48.8985652923584,6.65913736122416,57.6311798095703,277.870961507161,275.957595825195,12.5225497131439,298.727905273438,485.999542236328,402.981781005859,18.1342163085938,8.63104248046875,24.0165157318115,14.0669136047363,12.1835517883301,3.36764526367188
3.393432076,47.986917236,0.835168501835169,0.828774611764834,0.83344437041972,0.007279488149491,0.486331328594861,0.472922443280517,0.476510067114094,0.009281003951697,0.734843650287173,0.724133828983512,0.725391849529781,0.009400077955601,0.496349785748294,0.491441611482283,0.494990458015267,0.00639821607559,10.1399767864399,10.52001953125,3.19509140226602,17.2200927734375,1725.25747680664,1725.34497070312,3.54981518852748,1730.13000488281,69.0637950897217,69.0615310668945,0.733863316918681,70.0772857666016,144.487529754639,144.578079223633,1.02464697020101,145.837112426758,506.033996582031,426.259979248047,14.5208072662354,5.34344482421875,18.7201290130615,9.2800178527832,10.2531318664551,1.5760498046875
0.451164141,79.448157858,0.809565598946906,0.78673649647691,0.784028743608762,0.015392845789358,0.315470494417863,0.276213681620441,0.273795478834142,0.02353829421951,0.70080142475512,0.689311663936062,0.691569271509689,0.010556865754424,0.482675786816498,0.396070147871774,0.388311899091522,0.048941062771533,13.2106103342476,14.6499633789062,5.41619438129974,21.7400512695312,1013.59200439453,1014.90002441406,3.8942454197027,1018.41998291016,66.164266204834,60.09521484375,19.1357473526729,91.6693420410156,299.001812744141,317.596496582031,36.0147201520077,323.695892333984,499.815063476562,412.812042236328,17.0263500213623,7.77144765853882,22.2451057434082,12.5720520019531,11.8169622421265,3.13938593864441
1.135178684,161.1973263,0.7216,0.667743717919126,0.665945945945946,0.043743982008872,0.193786982248521,0.142039097657371,0.162933572251376,0.047379087742822,0.668504479669194,0.631975158913144,0.621820733204701,0.027769901770366,0.401761852914976,0.352111878821696,0.348511728760102,0.03904471228313,15.3464070349439,17.6500244140625,9.13899158223878,33.239990234375,1505.7419921875,1505.38000488281,4.5611934597884,1512.08996582031,98.8872207641602,100.99137878418,19.438296482661,127.037406921387,163.255825805664,163.251922607422,6.34517835993624,174.060485839844,486.183166503906,371.446014404297,14.9560918807983,5.60556030273438,20.139368057251,10.4671392440796,9.81973266601562,0.928955078125
0.476875753,42.15602225,0.89441416893733,0.885434129700796,0.884184201229905,0.004154028375653,0.403682567029181,0.360952510023606,0.344921366914982,0.030530820253294,0.8,0.78881766292156,0.787395844028186,0.005566386283796,0.588150483477191,0.543959136584224,0.526741821484275,0.031567098584811,21.7295102784128,26.449951171875,11.9275831956753,42.5,1082.26165771484,1083.41998291016,3.44184563433789,1086.41003417969,42.8660771052043,43.6202640533447,9.9519072216192,55.2754440307617,125.764647165934,114.975410461426,33.5743142897011,181.435516357422,492.060333251953,370.735229492188,16.0047798156738,6.74227905273438,21.0737915039062,11.4061889648438,10.9826545715332,2.2633056640625
2.124200655,186.520306087,0.825104346940853,0.811122023707012,0.811908059002099,0.009088642841984,0.373766898063573,0.321116013706706,0.33264411248031,0.048257336707743,0.728320586017451,0.711213803838594,0.711242330196104,0.011736351195547,0.727610600402183,0.664357950756636,0.653346467530324,0.052546646887952,23.5361355802728,24.9200439453125,6.73551628603295,35.6300048828125,1247.96166992188,1248.82501220703,4.70288773927804,1256.0400390625,70.5860894521077,71.2305908203125,5.37127461227627,77.0538482666016,296.952580769857,355.141647338867,131.320393244107,358.068328857422,525.986145019531,420.118499755859,15.750452041626,6.67195415496826,20.4755802154541,11.018030166626,11.0557498931885,2.50679326057434
2.913457577,214.549233259,0.871930538597205,0.859497512677733,0.861984129650648,0.009786122397223,0.399007254677358,0.373186040999067,0.37479604384099,0.014196348662912,0.781667882324337,0.76431290671168,0.766818847599998,0.012614872572504,0.639341801602342,0.580043994591206,0.58330508219754,0.035815864651089,25.4382090000665,25.4450073242188,3.59399126543085,35.3499755859375,1301.29248046875,1301.04998779297,2.30485448555615,1304.69995117188,46.5332431793213,46.1777782440186,3.35496528591416,50.8660354614258,57.7869176864624,58.5397682189941,11.0314955378062,72.5982360839844,513.420837402344,372.703155517578,15.3583135604858,6.01621079444885,20.6800813674927,10.9852633476257,10.0824193954468,1.20979005098343
1.391349588,77.808692199,0.848072127373873,0.8418188256167,0.844632768361582,0.006604999853922,0.411397345823575,0.368166116951786,0.359708193041526,0.032148089397975,0.746555474981871,0.739373318996927,0.73921200750469,0.004725279350492,0.508609759090351,0.454397535004409,0.459637046307885,0.051590785619461,13.6514166754645,14.9500732421875,7.51764806945453,30.010009765625,1187.13000488281,1187.27001953125,1.95179847492457,1189.65002441406,39.6005582809448,38.4414386749268,6.42836655998907,49.1585922241211,263.207414627075,348.19482421875,151.030093243981,354.764465332031,491.226196289062,376.429107666016,15.3582096099854,5.97147798538208,20.6807441711426,10.9591312408447,10.0815496444702,1.14677739143372
1.709147649,16.80441857,0.888596313550739,0.864042605922932,0.87070090806338,0.025564461121083,0.438051323175622,0.393907435757229,0.409843239698231,0.045455170615859,0.787405348413687,0.762586103149242,0.76192460609408,0.014559449126089,0.766448862643698,0.693994664645214,0.707711399549086,0.048380449833283,7.58603734681101,7.88995361328125,4.19278354653999,18.760009765625,701.331675211589,701.420013427734,1.33097278999638,703.130004882812,17.979284286499,18.8572158813477,4.74116332843704,24.1401329040527,301.799006144206,321.435623168945,40.3590467159628,347.329467773438,492.060333251953,370.735229492188,17.8987922668457,8.31276226043701,23.912878036499,13.884449005127,11.931586265564,2.92861938476562
3.830154545,257.653506946,0.74186778593914,0.690135581782902,0.688644681322504,0.030902401220233,0.204207471889735,0.162039659414042,0.158870357834818,0.032465768126649,0.670020120724346,0.647567578322144,0.649220430976899,0.016521271483208,0.538482044251495,0.468458200026852,0.470881013529876,0.044582515162092,9.41344678587772,3.2899169921875,9.86292501020353,28.8570556640625,1375.96499633789,1375.92999267578,4.55949347243982,1382.10998535156,89.3348274230957,89.1168518066406,2.19972815769074,92.644645690918,122.705123901367,121.758522033691,3.03514667521213,127.717498779297,442.806365966797,375.377136230469,15.4854984283447,6.08568096160889,21.299840927124,11.4840641021729,9.58148860931396,0.856530725955963
1.591973435,186.533929313,0.869508804448563,0.859674910762677,0.8602916336872,0.006542144383807,0.346573982125124,0.274201509117035,0.272023155111501,0.05102026646003,0.769163304683389,0.751177003071045,0.748372158338552,0.008939936678105,0.838522761330714,0.670064729294639,0.67228206143831,0.10798610003126,17.5730067207485,20.090087890625,9.93083173087606,35.9000244140625,1083.40834554036,1081.75,5.04719188225679,1090.97998046875,66.9257780710856,74.7441825866699,25.1826668537003,95.7934417724609,225.466157913208,325.130615234375,144.728188013174,333.527465820312,444.942840576172,375.57177734375,15.493896484375,6.10953378677368,20.9618892669678,11.1819648742676,9.93623065948486,1.20625615119934
2.880139311,294.036393913,0.830766443196231,0.820859674359011,0.817459163138838,0.007231391416923,0.380680520666819,0.359944302108902,0.36824825965648,0.026274164366864,0.714690867838911,0.710031586107914,0.71014027790708,0.004654838019558,0.534397792233392,0.490663963287404,0.480628118579395,0.027903367446579,28.3741986497439,30.0,7.94283542089534,43.679931640625,1050.47001953125,1049.73999023438,7.56553091899072,1063.02001953125,152.206712341309,118.31672668457,59.1721119118297,243.908508300781,37.1941940307617,25.9745254516602,14.607615044826,57.256275177002,490.766937255859,406.932556152344,17.639575958252,8.24269390106201,22.6003971099854,12.8180303573608,12.6415348052979,3.81940913200378
0.980406335,35.7078316,0.911635058944131,0.900227285478405,0.89827192696446,0.005508524195153,0.451206225680934,0.40723737594452,0.409688631526576,0.028603438796357,0.807144524865748,0.797990889247479,0.79403422120496,0.006528029830426,0.777700043725404,0.713533908622159,0.714961300999605,0.037608982911651,9.03540212130051,10.2550048828125,5.8635733186588,23.090087890625,1572.43252563477,1572.23504638672,4.4351012547999,1578.69995117188,84.881872177124,84.7710838317871,2.00632520472269,87.8141937255859,116.790796279907,116.839580535889,1.57988415956564,118.954734802246,490.766937255859,406.932556152344,15.1333255767822,6.03108501434326,19.442310333252,10.032470703125,10.8336734771729,2.19644784927368
2.449242607,228.001747225,0.898214682569079,0.89488289519615,0.895964261376543,0.002533105653215,0.407216211763414,0.368693001420643,0.369767034506919,0.022143896597208,0.804684684684685,0.798100762305573,0.797287979774764,0.005664292102609,0.957687887469852,0.928392050427265,0.927711429080715,0.029801444083591,32.3352785335609,32.6050109863281,1.93671980592798,36.9500122070312,866.438581194196,865.090026855469,5.76317124849846,875.890014648438,81.4956381661551,81.1011428833008,2.98452536022357,85.9849853515625,28.612295968192,30.5758171081543,5.0953544664847,34.125545501709,579.783935546875,438.950073242188,17.2901668548584,8.13014507293701,22.9403381347656,13.255841255188,11.6902351379395,3.18500351905823
1.730208179,247.02415541,0.845472440944882,0.823504925030053,0.826142993151763,0.010550704784446,0.384615384615385,0.311203999035694,0.310712476322556,0.035006272021704,0.755070202808112,0.7276542426481,0.724933133369725,0.013124226619111,0.511542966036088,0.446004033015076,0.449514812577519,0.029439202680876,22.8824844576891,23.2149658203125,5.44153305257625,35.300048828125,1140.30600585938,1138.48999023438,5.59904747976852,1146.5400390625,73.686572265625,73.2776031494141,8.55604473797865,83.4814834594727,176.244152832031,177.154510498047,6.04732420253332,185.102691650391,492.477416992188,367.888305664062,16.565673828125,7.09788799285889,21.9642028808594,12.1225833892822,11.2140321731567,2.25953984260559
5.341723493,168.76487847,0.850304612706701,0.840099132446199,0.846696035242291,0.01109717146426,0.446514837819186,0.412651195033921,0.424315068493151,0.028497245952948,0.771969696969697,0.758250560923105,0.761236526337198,0.010909569527756,0.444996892479801,0.413887323017199,0.411721991701245,0.014104903937117,23.3154373349309,23.9400024414062,4.92609516664682,33.4899291992188,996.580008370536,996.330017089844,0.897364615778393,997.940002441406,11.8688353129796,11.8365421295166,1.33004755363949,14.1898422241211,196.012784685407,197.326354980469,8.41742639674268,209.275405883789,449.474243164062,379.771942138672,17.3832836151123,7.89784526824951,22.9385261535645,13.0376653671265,11.739185333252,2.94064331054688
1.467527474,82.486563969,0.892893923789907,0.883398338493883,0.885299838652197,0.007750300903034,0.418818080452869,0.381485389715755,0.390978542836747,0.028409364449914,0.810089020771513,0.791950376082645,0.793068493886951,0.013788495280844,0.792540190712245,0.721681083680247,0.732517066095653,0.062986356284191,22.4348801165395,22.8650207519531,4.79593067392911,33.6799926757812,883.776662190755,881.660003662109,5.33358390934138,894.02001953125,71.624459584554,76.1110534667969,23.0526971368198,97.5765914916992,156.653839747111,87.099048614502,112.493753609881,321.529754638672,449.474243164062,379.771942138672,17.3301086425781,7.86436176300049,22.1689205169678,12.3427314758301,12.4023990631104,3.56834101676941
0.787851657,61.985093705,0.895410082768999,0.88055379112574,0.883510011423993,0.013040732910852,0.42260711030082,0.404922398677009,0.400962291387308,0.013992311449479,0.823820441655605,0.804607081845738,0.807128083041168,0.014048529040172,0.673187782515601,0.633569509863466,0.635031673935177,0.036936165874396,16.139857237408,15.8099975585938,5.02030029091418,28.489990234375,805.256663004557,805.245025634766,2.24553881864231,807.940002441406,26.8867486317952,26.1426219940186,7.50512282755648,38.1266326904297,40.7787583669027,51.4702129364014,19.9609474119511,59.1592330932617,564.437622070312,423.332275390625,17.2711181640625,7.95838022232056,23.0139770507812,13.2326784133911,11.5784854888916,2.86552119255066
0.66577918,12.45000596,0.886193206881341,0.867816863762822,0.869657240204349,0.014877352944925,0.400130975769483,0.361061942161101,0.377353408359029,0.036169411497663,0.777962577962578,0.769385563896526,0.771638247355925,0.007887397307921,0.706821939978187,0.643429824635739,0.668357662110126,0.059654267108283,3.19820571632728,0.2099609375,6.04364792716387,22.7999877929688,707.522491455078,707.600006103516,0.881992730113867,708.659973144531,19.5339722633362,19.5310583114624,1.54957880284361,21.7267112731934,233.825946807861,236.532386779785,8.43790040892427,242.193420410156,532.350830078125,391.971313476562,17.3472232818604,7.95073270797729,23.8951244354248,13.9766178131104,10.8442325592041,2.09133911132812
3.896615416,185.74677962,0.88692175899486,0.86983609308336,0.876512256798768,0.013615783972322,0.527444253859348,0.451979226113007,0.439333714182627,0.039669945240283,0.791525210612348,0.763256360253008,0.760823341484043,0.016429775034539,0.633715849070943,0.50633054946149,0.483075957555751,0.069892175351931,22.3705670691484,23.2750244140625,6.40415442344814,35.4500732421875,1350.82165527344,1350.77502441406,2.28246106809364,1354.18994140625,32.6113456090291,31.1570377349854,2.67157204023926,36.9757614135742,19.2158063252767,19.3232841491699,3.9580380749145,24.4905624389648,515.307373046875,397.547424316406,14.9345092773438,5.60425424575806,20.1246948242188,10.477765083313,9.78214168548584,0.943957507610321
5.177933308,134.134148183,0.918063314711359,0.911317982914306,0.913822189194291,0.005389587577186,0.428159261396422,0.409559344565135,0.408645943924665,0.015932558907643,0.834919065859385,0.82791142466437,0.827059114656982,0.005108613030849,0.695634732504285,0.665451659286264,0.666247745279731,0.024167293278896,18.4233685423996,19.72998046875,6.23379034932259,29.1199951171875,1079.52800292969,1079.14001464844,2.48561927130032,1083.06005859375,42.1535842895508,39.1886215209961,7.4120881932873,52.6391181945801,159.045880126953,157.969543457031,5.86963243812358,168.932708740234,500.116638183594,410.670806884766,17.1682796478271,7.96712636947632,21.9742565155029,12.3705139160156,12.3926944732666,3.74571514129639
0.56824678,44.061132987,0.858444288717589,0.844951580670816,0.844571185458859,0.010553052515115,0.430406475453106,0.362877294540942,0.359931673725298,0.050929365291828,0.762516614975631,0.743301677132605,0.741665516374401,0.011481144026354,0.699253161492187,0.589712168570211,0.572613798636464,0.065852009942796,16.3830481026258,12.6399841308594,8.53129285916555,39.1799926757812,751.553334554036,752.040008544922,4.60655067487475,758.510009765625,72.1637280782064,72.570442199707,1.31218815017768,73.4690170288086,307.321421305339,307.363067626953,4.89822690851346,315.027435302734,564.437622070312,423.332275390625,18.0162296295166,8.79492855072021,23.987512588501,14.2024660110474,12.0951299667358,3.56866455078125
2.231954711,140.723482,0.8873958156149,0.875691260790176,0.873302660254694,0.008134300900584,0.448083778966132,0.415641066965641,0.432085982812773,0.038968675401088,0.808344198174707,0.775641516499724,0.774023544661296,0.017870778663648,0.601342919959594,0.56884973990776,0.568755251719452,0.02474761754826,32.1095323017537,33.8900146484375,10.1190764085547,47.1199951171875,908.610005696615,908.775024414062,3.78010657648002,913.27001953125,73.6836293538411,73.5490646362305,2.42249316447755,76.7463912963867,15.0506464640299,15.4395790100098,3.99154069757493,21.1197662353516,564.437622070312,423.332275390625,17.2094116210938,7.98021268844604,22.6314582824707,12.9290533065796,11.8375549316406,3.21227407455444
