epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,1.134829622048598,0.9744886159896851,-0.10093077688136054,-0.020130219413853734,65.76561568630815,61.24506369505569,84.53367443945115,78.72305643903749
2,0.8711321766559894,0.9703382402658463,0.10938906859515785,-0.01102127709557732,57.62030890106234,60.97101598871996,75.46954775234624,79.85821475845873
3,0.8216970104437608,0.925898551940918,0.18380706832881866,0.032410718324079824,55.961507806138904,59.64702792407476,73.65298738778135,78.50363522422093
4,0.7385810453158158,0.9430641159415245,0.2714964917039705,0.014853748713020587,53.0557724300675,60.18574472223154,69.4623609097064,78.79715495661827
5,0.6748186304019048,1.0102811455726624,0.2931854185804351,-0.04646487226643914,50.713909488035256,62.0305470804499,68.40952391879202,83.67487809625366
6,0.6921447423788217,1.0225395411252975,0.3218435462384106,-0.06150608855378237,51.36082853924908,62.47475029266115,68.24941978456516,83.01784803571348
7,0.6218264389496583,0.967520222067833,0.3938611776610025,-0.006686284173713641,48.681970676831355,60.840161742849425,64.5500036615826,80.67119322967856
8,0.48773470520973206,1.0726424008607864,0.5151142308696246,-0.10636051522567924,43.11470191987432,63.781043181531544,56.07542900506797,82.95428704208405
9,0.6225091218948364,1.1208279430866241,0.39276375938430386,-0.16026566088191307,48.70868655317988,65.31636446645788,63.25511370586131,84.82253071366276
10,0.5605011055102715,1.1024459600448608,0.4233433180894466,-0.13809119343174836,46.21913298694404,64.68920525118116,61.02085651306511,85.40598787717634
11,0.4657991390961867,1.0258271545171738,0.5376768899449383,-0.06080897943430097,42.13402006342288,62.45423280751738,54.5965951573814,80.92720465135389
12,0.4126628259053597,1.0407409965991974,0.5670954775366152,-0.07253344939910078,39.658038075374066,62.79841853640828,52.36570025187953,82.92097443447757
13,0.3882203640846106,1.18149134516716,0.6081503195254924,-0.20989677448191713,38.46561841992899,66.69871141606546,50.5193496607561,87.59967114435635
14,0.33094253562963927,1.078013077378273,0.6593141815636556,-0.10960183204712237,35.51483938069509,63.874404869952556,47.451341325553145,85.3425283713439
15,0.3267962336540222,1.1197367757558823,0.6762888250023387,-0.14704319259724463,35.29165957053945,64.94312312904577,46.73285884484865,85.99702714651711
16,0.29865330973496806,1.2175531536340714,0.7037494685029444,-0.24336746857615443,33.737835867891725,67.61499719485597,43.95104941987311,88.08360129773199
17,0.3094068524929193,1.3517039716243744,0.70094023095737,-0.3790764371860742,34.33986021359984,71.20942079322793,44.61113016837182,92.50861012424714
18,0.29319177911831784,1.1690891981124878,0.7097692745513975,-0.19803250926029614,33.42792786604924,66.37088149681121,43.71863374481036,86.80299512152315
19,0.24158432735846594,1.1327798664569855,0.756331505455811,-0.16348795738456157,30.34365843228527,65.40700007419952,40.269063493261534,86.80161770109068
20,0.21074802743700835,1.2036966681480408,0.7795300061352639,-0.23382104227689426,28.341009554278283,67.35492711675332,38.44532253534716,91.3687246175562
21,0.17055462701962545,1.1519319266080856,0.8323589385950985,-0.17753374459709192,25.495604592778548,65.80061685532807,33.689996790675934,86.94920579794366
22,0.1964179392044361,1.1523419171571732,0.8011445191620823,-0.17665069839627456,27.360506639799386,65.77593990552558,36.257284154889085,87.16420989955161
23,0.1788894270475094,1.2403333932161331,0.8155672829037577,-0.2662973742665413,26.111144136077666,68.23561927608313,34.65928705663469,90.57427371439049
24,0.1455627169746619,1.2272550761699677,0.8565408586451981,-0.26553566737155454,23.553672830328903,68.21509354444446,30.94829749198375,89.63107468057191
25,0.1639411526803787,1.1354007720947266,0.8391765690729001,-0.16470917897489246,24.996405277698408,65.4413173574746,32.62272018256999,85.40723199252862
26,0.14506702067760321,1.1193185895681381,0.8530030829421025,-0.15783475896711674,23.513533836025942,65.24790560706909,30.560197573802387,84.80175291957931
27,0.13695466002592674,1.152773231267929,0.8660807933592451,-0.1834526335045361,22.846620193517474,65.96578339704692,29.649944695498387,85.60924167123113
28,0.16815824233568633,1.0834886133670807,0.8326330068567246,-0.1087882013251602,25.31585733482729,63.850982184848995,32.794058690571966,82.71230278818001
29,0.12519020759142363,1.2167779207229614,0.8794345844681779,-0.24097582889933178,21.843324572822628,67.54993656219006,28.760724090622364,88.9418220805727
30,0.12550700083374977,1.1999881714582443,0.8757106959494122,-0.2277544776328615,21.870944318980055,67.18913462312393,27.989553138023375,85.98594676132551
31,0.1308937267615245,1.1356143951416016,0.8667087609665154,-0.16498518097529735,22.33536080082389,65.44907073699419,29.537151693285146,86.55240216544152
32,0.09152864664793015,1.1398867219686508,0.9095639819491144,-0.1663106120847837,18.677213304681867,65.48629162873003,24.309251826592345,85.23341937704448
33,0.10920139230214633,1.1763461232185364,0.8917373061290466,-0.20875235548731963,20.400821079711886,66.66715941406969,26.404274989269062,86.28564522204975
34,0.09483822263204135,1.1193310171365738,0.9062090511146821,-0.14819305001681427,19.01188863179755,64.97566620466834,24.74832982787561,84.580719420459
35,0.10045481530519632,1.1907977759838104,0.9004074823003569,-0.2216966148636117,19.566760574293777,67.0231707111706,25.971826194091197,88.96281702216585
