epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,1.0271444309640814,1.3641634732484818,-0.022516020003548354,0.03874715216180047,59.47392976252622,68.8128413534572,75.72634974506849,87.61730243975174
2,0.9743528377126764,1.4088382311165333,0.029494589167503693,0.0065486855303512614,57.92539518633269,69.95583831468932,73.62040867498992,88.91052688310553
3,0.9681462126749533,1.3368528932332993,0.03578345145449369,0.058329672261922316,57.74060750911807,68.108311540319,73.39392263025542,86.57228185342754
4,1.0117167984997784,1.39316913112998,-0.010227922445093185,0.017614392904180765,59.02559291064709,69.56514047582903,74.903480059621,88.27816639409119
5,0.9957381773878027,1.3228315226733685,0.003367380117268337,0.06829879372077208,58.557625397256075,67.74683331678631,74.24144430631371,85.89184958399952
6,0.9898575732001552,1.3225108087062836,0.013660172506402724,0.06848761972249617,58.384455357896016,67.73996791197908,74.42390556569678,86.3495761671543
7,0.9764615462885963,1.3445155657827854,0.02398847241092472,0.05246586806065201,57.98804177157625,68.32003850688402,74.0387433342557,87.2305675629328
8,0.9293099696989413,1.3236370980739594,0.0705440144495737,0.06743354600978313,56.57065056419447,67.77828341535529,71.74097665291444,85.95411577524361
9,0.9114804472084399,1.3253678791224957,0.07990507987207474,0.06605949358594931,56.02534689715495,67.8281976249346,71.72879171216009,86.83988460760837
10,0.9129429696886627,1.3880586102604866,0.08918180047939861,0.020603096616744532,56.070277269697606,69.45924114082511,71.52961627909423,88.61009982066548
11,0.8783216675122579,1.3089523389935493,0.12572540390817233,0.07792799621216095,54.996832278794756,67.39583974995423,69.9924156164482,85.77216961670639
12,0.9138275197258702,1.2568884268403053,0.08364106713252617,0.11675007849418784,56.09743413791869,65.96179640334188,71.08056436392825,83.57961084781316
13,0.9158483881641317,1.291685875505209,0.08493073351064229,0.09004019596945134,56.15942769663368,66.95172564557477,71.24726255078234,84.93902753186612
14,0.8732337101742074,1.245121069252491,0.1307849537508181,0.1238741332175679,54.837307353888406,65.69524283272652,69.77784309843747,83.5940451472713
15,0.8507725298404694,1.2922955676913261,0.1521800935021278,0.08943655226349356,54.12745451294136,66.97392898206768,69.00183732690166,85.37856055394558
