epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,1.0020087096426222,0.5250700078904629,0.005069420902579891,0.010558382895753171,1.263815478333525,0.934712317205797,72.87905255786676,53.90102373326794
2,1.1460320154825847,0.6242720186710358,-0.14008013235436767,-0.15532591427026965,1.3515941191738134,1.0100320069433004,78.67573029379332,58.793542113770314
3,1.0385883914099798,0.5890470389276743,-0.029860425176265304,-0.09445288201396007,1.2866773241307303,0.9830631424296379,74.2007579311241,56.69178192109058
4,1.0086439428506073,0.5657791420817375,-0.0006706369720501648,-0.054800393437058226,1.2679930230397314,0.9650904553978205,73.11910445087057,55.65215938144822
5,0.9731430256808246,0.5591640826314688,0.00916009918236349,-0.04358196585811891,1.245478556960987,0.9599445818697999,72.79185745183788,56.10385564214847
6,0.9727960416564235,0.5404300317168236,0.03470143918055635,-0.011733984172885625,1.2452564942739364,0.9451833182754384,71.87253557126726,54.553196049564846
7,0.8707640800211165,0.5589045863598585,0.12290310915703162,-0.054129262289142055,1.1781434435585698,0.9647833805572412,69.12563975254778,56.607086996303956
8,0.853523678249783,0.4883292242884636,0.14702072002600286,0.0741622681412063,1.166422006767293,0.9041704660277443,67.66568809471572,52.4521282895283
9,0.8109927740361955,0.638200756162405,0.19152679778232673,-0.20017597591655334,1.1369893811896303,1.0294502029660728,65.66102540039834,59.45064839099574
10,0.7284815835732,0.44293186999857426,0.26035018072627736,0.15542170598561966,1.077599065648047,0.863580519091653,62.83306057213138,50.353984886175404
11,0.699305220886513,0.4254843583330512,0.30550341342092946,0.1855172918629654,1.0557991345009134,0.8480545980929041,60.83504304600144,48.86482314150508
12,0.7010159928489614,0.525852907449007,0.3056900717229708,-0.00707932464315042,1.0570898047238282,0.9430065709991806,60.972966004521126,54.39264226996758
13,0.6312744507083187,0.47105297911912203,0.3712663010579925,0.10209874922264683,1.0031295406586453,0.8904246356383233,58.0315411556908,51.511506534997
14,0.7034597545862198,0.7580518331378698,0.3026789370061075,-0.44121762761702343,1.058930707375572,1.1281001621805598,61.1772725107261,65.1733777861228
15,0.5804570477317881,0.5316224761772901,0.4176680845392736,-0.021160469921224,0.9619067339107058,0.9495763207523548,55.69924056140532,54.985247588369056
16,0.561473978890313,0.7688213773071766,0.43821777327901457,-0.4587469509450768,0.9460470568675585,1.1349398876377605,54.37501659720905,65.23182412455536
17,0.5677911236330315,0.6123091536574066,0.4388622313582109,-0.175542034185177,0.9513541467452368,1.018830553471221,55.198879245701704,59.113953395054075
18,0.5828446067041821,0.47684826934710145,0.4170432033129796,0.08290953039049698,0.9638829760889541,0.8998890538167149,55.364403507679306,51.68866130389508
19,0.4364456355019852,0.5118485558778048,0.5611065373683575,0.017651397566395888,0.8340901527104603,0.9313559529473286,48.536503143070405,54.19649301774864
20,0.47100897436892547,0.5794329904019833,0.530495852335405,-0.10701964580347911,0.8664879229222883,0.9886909140740548,50.11029253491325,57.1774742846647
21,0.549786118445573,0.4821425247937441,0.4529207555323772,0.07477300598663528,0.936148627010266,0.9038721944185719,53.83877194515176,51.982524503912686
22,0.5246887466421833,0.5589414632413536,0.4782864353281773,-0.07513574415260571,0.9145317627732182,0.9743489676490557,52.92744803878756,56.389298279276666
23,0.5046364444273489,0.6338837593793869,0.500723477411112,-0.18058319165882675,0.8968859601318635,1.0210127768746813,52.15735537511359,59.37580541249058
24,0.45112887024879456,0.5247892597690225,0.5067388885659869,-0.0012206825188119108,0.8480046401260671,0.9402596193314324,50.37092177717071,55.8508072886664
25,0.40170513093471527,0.8264237213879824,0.5977524113470396,-0.5633902290797321,0.8002056403176706,1.1749423979560065,45.90574277698802,67.40342829492408
26,0.3656143336384385,0.8670051218941808,0.6353895751082242,-0.6546868076496457,0.7634129555353727,1.2087619515870331,44.012341401887305,69.68763537625743
27,0.3582483810131197,0.6323268925771117,0.6417556186384901,-0.21005667233790426,0.75568366142969,1.0336790976247328,43.68374899594023,59.75381042056592
28,0.32667602101961773,0.7137174606323242,0.6743882925315032,-0.35896431601363155,0.7216166525237389,1.095435738182221,41.61106312475989,63.16684279832197
29,0.20030449082454047,0.7809874005615711,0.801981915895072,-0.48836966658708336,0.5650583020723887,1.1464055612574597,32.80750732480572,66.56075790801118
30,0.16125991374806123,0.6963382177054882,0.8396113237534533,-0.328982281245324,0.5070037031369545,1.0832843632559868,29.443192716822697,62.909501601511664
31,0.13794841948482725,0.7401970699429512,0.8616575256702161,-0.41698410422992316,0.4689281256684635,1.1185756683051447,27.183095913399306,64.8422391695717
32,0.14145847996351896,0.7529699821025133,0.8592148408344172,-0.4293669192761749,0.4748565278763823,1.1234525707223229,27.300913707286018,64.59062872039388
33,0.12169474045987483,0.7196855414658785,0.8791268046090766,-0.3722969546186097,0.44043702528322054,1.100796217920635,25.428091686813847,63.55312008517966
34,0.1184482568943942,1.0255989115685225,0.8811642352444229,-0.9387758211166779,0.43452248713246,1.30841850107184,25.32403141150076,76.254813506191
35,0.11315047299420392,0.7211856795474887,0.8875797923118064,-0.3855610876180471,0.42469397831487626,1.1061033763334367,24.785479526229786,64.55307583306444
36,0.14664995373675116,0.7907087448984385,0.8533615124798526,-0.5063379950299007,0.4834915432678343,1.153304786060141,28.03996910368755,66.88561779114113
37,0.1813592950778979,0.7398054990917444,0.8196592846431064,-0.40745770438937123,0.5376725040363759,1.1148092288668476,30.93228870039309,64.13495325555826
38,0.10002946498355379,0.6516992673277855,0.9009990040751614,-0.23751558743278878,0.3993115700243885,1.0453415619201294,23.261477919660013,60.8952794922092
39,0.07908918915523423,0.6506224032491446,0.920663486785742,-0.2482687770572336,0.35506386618972735,1.0498734009496333,20.355700032593216,60.18891263497288
40,0.08189445392539103,0.8053641710430384,0.9183999871845108,-0.5243255933093955,0.36130599222187876,1.1601703166691677,20.762114722612587,66.66811437121916
41,0.07778734672400686,0.808175278827548,0.9222119848547868,-0.5405391419673167,0.3521294893394331,1.1663240946513582,20.434821451924538,67.68426204231865
42,0.11498040333390236,0.7419991437345743,0.8860693679656525,-0.40459002412824385,0.428114390032544,1.1136729437434933,24.6999465039043,64.25306594160233
43,0.06131686739347599,0.8497709296643734,0.9381682016593242,-0.6075613764310435,0.31263521749631296,1.1914248677748167,18.337710182613375,69.88337431905192
44,0.0537987721187097,0.744503315538168,0.9464446762566676,-0.41336911682225574,0.29284249654184014,1.1171479108398223,16.976933548247487,64.76432235709144
45,0.048488729202223045,0.7110676756128669,0.9514029884312214,-0.3483631913761738,0.27801505895452505,1.0911546886161947,16.12891086449731,63.30281812161698
46,0.07974717524592523,0.6818858534097672,0.9205374853056496,-0.29983080935650697,0.3565377945216604,1.0713374643038156,20.81186327553477,62.536228056727275
47,0.067646032233757,0.9058056976646185,0.9324855207927053,-0.7164480911771369,0.32837424463261444,1.2311138467466647,19.09441125652122,71.58720416602331
48,0.03488653836150964,0.7770617753267288,0.9652743501696054,-0.4744116527986475,0.23581794916763033,1.1410173711503258,13.72245393848353,66.39680471264636
49,0.036731785232270206,0.7139311237260699,0.9635840737664858,-0.35900725961431235,0.24197413068329887,1.0954530460624683,13.98051535640475,63.291882026601044
50,0.03263681702729729,0.8122227555140853,0.9675163697884981,-0.5446143148820064,0.2280876750681765,1.167865708601227,13.13910820461978,67.27550670675153
