epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,1.1690458898191098,0.9816907867789268,-0.1664024352474156,0.19255614312907254,1.2753771361802944,1.1258768305515854,79.29335937304279,69.99855462524845
2,0.8750185999605391,0.8200628086924553,0.136594697556902,0.3490415464329464,1.103396214275303,1.0109073406020042,68.85923863532282,63.08731977155837
3,0.7073977887630463,0.8659107685089111,0.26017063650804595,0.2969330122086583,0.9920982719766105,1.0505895282502637,62.29447510847095,65.96717791516245
4,0.6828374421155011,0.7155741229653358,0.3277537585386381,0.40790498151759,0.9747236599446566,0.9641185037932334,60.30440214667729,59.64828018343281
5,0.602009689366376,0.8098375089466572,0.3802441554620516,0.31991512320413684,0.9152180692710492,1.0332758361295176,57.11552469959019,64.48309263272104
6,0.5355464493234953,0.7665446177124977,0.46741505796384997,0.3798178225911064,0.8632198455063531,0.9867209636940786,53.14602185308524,60.74963889253734
7,0.46312448492756597,0.7889080569148064,0.5308516359099987,0.36370673525409947,0.8027341041849059,0.9994553051972498,50.19876722566554,62.500676072554796
8,0.40174537248633524,0.8691867589950562,0.6046469857384849,0.3098387050613013,0.7476499099592883,1.0409024109439375,46.37515700538968,64.56499504887563
9,0.34295794202221763,0.803297221660614,0.6618468854126309,0.3621827345517058,0.6907856086883193,1.0006514986168593,42.732403798290676,61.90088988891146
10,0.3098292088618985,0.8063258416950703,0.6802456923160094,0.3503971369586686,0.65657451683283,1.009854208419912,41.02733213641854,63.10269886510482
11,0.28433122389294485,0.8410963825881481,0.7162982990296973,0.313172608074039,0.6289775197902058,1.03838526839814,39.11321821971226,64.57240254395396
12,0.25389617571124323,1.0536785274744034,0.7484814601827059,0.15195072309721724,0.5943618515403061,1.1538391181858112,36.958835442879845,71.74846431693486
13,0.28627773457103306,0.8562815003097057,0.7162854490496213,0.3051943201429287,0.6311268135067902,1.0443988730393985,39.0327749021269,64.59206810255932
14,0.1913843486044142,0.9154323190450668,0.8105648549010549,0.24801270711278733,0.5160313165171847,1.0865256053380825,31.820109040516815,66.99857572698299
15,0.16381942763648652,0.9203754253685474,0.8389826381642819,0.27738241956167986,0.47742542933311294,1.0650965455367483,29.546731541424936,65.91630810414124
16,0.16396649775129776,1.329421877861023,0.8377399987299277,-0.18152627162723345,0.4776396892608406,1.3619350785423345,29.49558478695733,84.10329477779068
17,0.14356722558538118,0.9466939494013786,0.857926682513149,0.2188011228205089,0.44694131269540543,1.1074280504243843,27.84664661355899,68.99822570469536
18,0.1478416827265863,1.2814003080129623,0.8362182799408797,-0.11042893135186427,0.45354594720932867,1.3203227263476451,28.880690324215742,84.07490359531599
19,0.14515535036722818,1.0542255714535713,0.8561044292526716,0.13926545263255685,0.44940652284170224,1.1624367506876467,27.64901992821529,71.5170680697342
20,0.15230887521196296,1.11209087818861,0.8493632156829852,0.08248919009551525,0.4603471357809677,1.2001632090724978,28.412934259206267,74.07487895378087
21,0.1431223247890119,1.0657381564378738,0.8582420747604131,0.1625620842604596,0.4462482610782152,1.1465975898193368,27.679043950085923,71.11898880006937
22,0.12186494862867726,1.0541639775037766,0.8723065559469467,0.12024167645725481,0.4117771547610068,1.1752125124808461,26.034671937324006,74.30298613053226
23,0.09957585621763158,0.9815245643258095,0.9003168053645703,0.19084414310696174,0.3722201435777824,1.1270697806977663,22.993125982692522,69.62239391392309
24,0.07545422134851967,1.0685665532946587,0.9250281665572718,0.12667162904613116,0.324014627583704,1.1709099565871615,20.235521862376167,73.1262480403681
25,0.07927034884967187,0.8656254485249519,0.9208478768341753,0.31589663457563333,0.3321071529659623,1.0363240524246071,20.840740450517277,65.03250654593113
26,0.09197637107637194,1.1020861268043518,0.9052804396657063,0.09899971937811058,0.3577346272811628,1.1893157702243384,22.28226321705222,74.07906593146666
27,0.08837203322737305,1.0520721562206745,0.9115410441580936,0.13212712925411085,0.35065518985941874,1.1672470120553065,21.81348345692323,72.61185382089842
28,0.08431055914196703,1.0060387961566448,0.9152858044552853,0.18488005629558124,0.34250256589576794,1.1312158305321112,21.24136352384453,70.15587348204794
29,0.05987551104691294,1.0178429745137691,0.9388824195499209,0.16360018100747897,0.2886339840420976,1.1458867022984918,18.002052763643405,71.46875980108472
30,0.06656347291061172,1.1277213767170906,0.9312420800103725,0.060642849561175716,0.3043272425430568,1.2143673646044597,19.060050575732134,76.05596920428451
31,0.09022843237552378,0.9952177926898003,0.9102788211023181,0.18589165262026508,0.3543190904013552,1.130513670655602,22.015149703934895,70.2429769551385
32,0.08043487073370705,1.064353108406067,0.9202610835004222,0.10306365940979922,0.33453767024379877,1.1866305488493554,20.89877004607984,74.12952613672326
33,0.05999855034881168,1.1818780526518822,0.9401079296446512,-3.580993297336299e-05,0.2889303882386335,1.2529752440261919,17.837231585091835,77.35292135357926
34,0.07805578596889973,1.0999011546373367,0.9196336681318262,0.10195044750398741,0.3295530982654522,1.1873667001099866,20.652230241534028,74.4091638065859
35,0.05445268408705791,1.080686829984188,0.9458543610754998,0.10024696033319958,0.2752532744674163,1.1884923093031798,17.023726847034414,73.50527790278312
36,0.07596758428823065,1.2349382862448692,0.9242107810516963,-0.03599818842020075,0.32511499654098913,1.2753054407781559,20.201207887229224,79.24183935829602
37,0.08145357613210324,1.005115158855915,0.9180739377125544,0.1755359587282289,0.33664946205410184,1.1376811800907902,20.974816401668082,70.88279223865956
38,0.07454957806125835,1.015027828514576,0.9259582328161355,0.19366861536640156,0.3220664176490936,1.1251009633379716,19.94465215485706,69.67428493994547
39,0.059004984985761066,0.9634042270481586,0.9418907181199716,0.24258268253555804,0.2865280869874608,1.090441395207129,17.858602790873544,67.9645753003694
40,0.05836817504907096,1.046900361776352,0.9420241418821704,0.12782525729118366,0.2849777162288262,1.1701363408297738,17.507410244443406,71.88652232860616
41,0.05061573818050049,1.001269020140171,0.9495420199067823,0.18346557401561403,0.2653784375052696,1.1321969077355658,16.357469871391476,69.78666760143
42,0.047131594063507184,1.1222896054387093,0.9533187998268624,0.08128857176629012,0.25608191587763984,1.2009481953914065,15.771037642506066,73.9614866255044
43,0.05168621517993786,1.0400731153786182,0.9487492463137371,0.13700729517097687,0.26817001235665394,1.1639605920510034,16.616145935486635,72.1204391598896
44,0.042715946729812354,1.306299313902855,0.9561501118391582,-0.11435612209995716,0.2437911092116657,1.3226554207794405,15.320161062094789,83.11744485481081
45,0.045433844750126205,1.2016430124640465,0.9548064458252079,0.007673277106680976,0.25142739373682516,1.2481364259369663,15.637037966110142,77.62541857189365
46,0.05473553968800439,1.3493345081806183,0.9461492688652836,-0.15656219118868697,0.27596725407891654,1.347470325958862,17.061701768697237,83.30748124596342
47,0.0576796198470725,1.0453067943453789,0.9423578836337959,0.11769928613626146,0.2832918252021557,1.176909395206477,17.55369427280576,72.9251812878998
48,0.05803693044516775,1.1620463989675045,0.9424622321046318,0.025767977692330746,0.28416792940726343,1.236704424985014,17.582671092655215,76.52013085607189
49,0.03934491132558496,1.1110732033848763,0.9611619421268196,0.09269940475428229,0.23397374845969807,1.1934667179772742,14.463105310276239,73.77423723836401
50,0.047485568905594175,1.1215659007430077,0.9509901666226569,0.08139016346695394,0.2570417497940405,1.2008817927436863,16.20179158672999,75.69368222057979
