epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,1.0092318929158723,1.1952949911355972,0.009643992376540789,-0.06305919902100032,1.1849999432171088,1.2918540154972231,73.33150239761946,79.94396656055571
2,1.0305978059768677,1.191340833902359,9.807749217205508e-05,-0.05992196635621205,1.197477748041876,1.2899463883559776,73.05149047437496,78.69249049139388
3,1.0228602244303777,1.193709135055542,0.007835599658351788,-0.06399934227689452,1.1929740188077615,1.2924251311206367,72.508908401475,78.5535426344365
4,1.001923762834989,1.181840181350708,0.0037189858096301487,-0.051796042352199256,1.18070168855383,1.284992168049496,73.95376979616131,80.48604986937823
5,1.0123745111318736,1.1838894933462143,0.013534037274390398,-0.05541504621022053,1.186843477473585,1.2872009604601053,73.03811621815639,79.21409615557343
6,1.0038784925754254,1.1777041256427765,0.015070195006745779,-0.049950624938320365,1.1818528939232111,1.2838643885671222,73.88582415595141,80.26327044719474
7,0.9920476216536301,1.174037516117096,0.028062202161405647,-0.04733104304123836,1.174868081913673,1.2822617949764572,73.3632467215614,80.06932001528504
8,0.9776923885712256,1.1674881726503372,0.01909346711336446,-0.04160254353588999,1.1663367601298482,1.2787502463355207,71.98540242776103,78.92347582083663
9,0.9598406346944662,1.157422423362732,0.02147374817145309,-0.032081141895170084,1.1556395900676046,1.2728922311779192,71.50977901723094,78.76525081574798
10,1.008515179157257,1.1464717835187912,0.006929113314977031,-0.021950512770969377,1.1845791039024753,1.2666296425141248,72.15544348413752,77.15333090434592
11,1.0192925746624286,1.1271473467350006,0.02404655002140388,-0.0013846603268619084,1.1908917271415316,1.2538199670971593,72.92337828312684,76.77674273464615
12,0.9829607330835782,1.1205762922763824,0.026079866454782885,0.002529420438941554,1.169474984596471,1.2513671846121817,71.57054364392556,76.5822534731391
13,0.9935905566582313,1.1146772801876068,0.030673436657973507,0.0065636557955680574,1.175781377260538,1.2488340650290077,72.55300745708539,77.06081163134002
14,0.9415997496018043,1.1093870997428894,0.04258031294003006,0.009716142948302142,1.1446059865532565,1.2468510181949441,71.68419998298636,78.08758541131206
15,0.9942423678361453,1.0915137976408005,0.02156756980336516,0.02624204384554618,1.1761669769810117,1.2364034951063991,71.8634867330477,75.54392182931264
16,0.9689687352914077,1.0718621164560318,0.04634296941682181,0.04464880291254247,1.1611216670777913,1.2246619950078201,71.27837965766369,75.17896281461
17,0.8882032839151529,1.061759203672409,0.05427148011753702,0.051873642037994605,1.111678049532945,1.2200224563274535,70.50756333745706,77.3792472098988
18,0.9433424404034247,1.0414194017648697,0.0653738095529498,0.069602147200155,1.1456647056083684,1.2085623599037343,71.32972167618475,75.24576461004726
19,0.9088968428281637,1.0069839358329773,0.0840402738064896,0.10097051371059451,1.124553552696145,1.1880143389380913,69.7820640067977,73.72000421145931
20,0.9107279364879315,0.981494277715683,0.10699662264031273,0.12287658329111517,1.1256857883294975,1.1734512915500799,68.95653532397019,71.88252376963153
