epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,1.0234556702467112,0.9441148489713669,-0.001610805450690922,0.0010867817600159757,62.455124638770435,60.60481979331608,80.93766647488133,78.53979508603337
2,0.9870288601288428,0.9443454444408417,0.0013031938292290546,-0.0024653969763617223,61.3336045789643,60.712480850501294,80.54418135236263,79.72851264071579
3,1.0488506326308618,0.9323113709688187,-0.009204201708902904,0.01376343615848552,63.225224503023334,60.21904085791249,82.40157672576241,78.48361084693049
4,0.9946263432502747,0.9232156723737717,0.02935769830655177,0.022236737981132126,61.56920452963316,59.959795343480884,78.81853259635298,76.75822872579444
5,0.9515589269307944,0.8995744064450264,0.06433599391941958,0.045376435408876814,60.22147669468846,59.246044371133536,79.53852068140463,78.25020215620934
6,0.8528130696370051,0.861460730433464,0.12721380902930302,0.09053461188607648,57.0112394169753,57.827760276170686,75.42088495968633,76.50107066373933
7,0.823141838495548,0.8742351084947586,0.17154671577084557,0.08695746346526823,56.01068630950608,57.94137398644634,74.44210891998674,77.00812751049399
8,0.8546512356171241,0.9246687591075897,0.12156897403900746,0.018824667136193796,57.07264801499789,60.06432417112496,75.24499599614836,79.18924369130346
9,0.9118687602189871,0.9037836641073227,0.11180321176481345,0.041967566441772575,58.95216028032933,59.35173107007774,75.94868542099512,76.46345665363044
10,0.8470363433544452,0.8541447520256042,0.15290148105297285,0.10508046599121035,56.81782189338485,57.3634519764627,75.25047206914044,75.97311366219158
11,0.7658926065151508,0.9404308050870895,0.24587907811078358,0.013225853650494779,54.027826713535184,60.23545086233494,69.97385631900113,78.01362816793349
12,0.7532195723973788,0.9216436222195625,0.25875586078491664,0.03140922857103112,53.57896939509037,59.677888351733635,69.21724398010734,77.09627499177068
13,0.7049939334392548,0.9105425328016281,0.29972168805936106,0.05437622342212611,51.83537563270935,58.96610968315018,68.46636378254406,77.88493991081236
14,0.6401745894780526,0.9575929343700409,0.34716214512112453,0.019800946660948338,49.394974680988796,60.03443442466638,65.39191403566218,79.47704397930052
