epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,1.266142840568836,1.107476368546486,-0.2603242912669854,-0.8862158481965914,71.98680167414695,69.38979635868414,91.96339265040466,88.64570921418017
2,1.3481091352609487,1.0247166454792023,-0.40823184988264205,-0.724950656464725,74.28036987458437,66.35723117182219,95.62470745080886,85.42486835707476
3,1.5024065650426424,0.5816225856542587,-0.529807203512602,0.08917671045566011,78.41610535904692,48.21886479084881,103.04421351228423,63.362940254147034
4,1.6839491770817683,0.5273214057087898,-0.6868862670678517,0.13911567701188376,83.01871820320082,46.878350064459035,107.29085321554876,60.58414637819675
5,1.4894616603851318,1.1314215064048767,-0.4984122861671507,-0.8872011421865182,78.077554432857,69.40791740863304,100.66348415196312,89.48593286298498
6,1.4015409442094655,0.6478528007864952,-0.3709014886679758,-0.0644755943992652,75.73810468951861,52.12760509270661,97.14348460666083,66.8600993339384
7,1.5355741748443017,0.9195087999105453,-0.6085329438450606,-0.49202273702527366,79.27694912762595,61.71456027091806,104.34967805170228,81.23287495593772
8,1.4599659488751338,0.6575683280825615,-0.42266596649259625,-0.06723597592154706,77.30060660300117,52.195149578807715,98.40384538114341,66.44454234592301
9,1.1189066217495844,0.6979937553405762,-0.08227809539532482,-0.13993081040691835,67.6719132646243,53.943505339628054,87.70890682093048,69.91565119381838
10,1.454934326501993,0.6522450819611549,-0.46090436176194505,-0.05607830143618786,77.16728643889854,51.9215893448159,100.63268959728946,67.71015834633474
11,1.165629662000216,0.6632009372115135,-0.11989866586988862,-0.11228646107224916,69.07037697756492,53.285401643939515,89.36323623248498,68.9406391454458
12,1.284108932201679,0.9935849756002426,-0.2624682283170783,-0.6338031000451334,72.49573638113743,64.58025805496824,93.24423991185883,83.06332725539428
13,1.4586388606291552,0.8121513724327087,-0.4398678742349671,-0.3138750484982813,77.26546472520943,57.91311841197673,99.94720019703924,74.91385783470402
14,1.0332702077352083,0.644758015871048,-0.05127131284601494,-0.061666280910844806,65.03070861075919,52.0587732971263,83.97241709317257,67.22210349622347
