epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,1.035867072917797,0.31319071166217327,-0.02946801483594541,0.33014888968700684,66.0252209351741,37.363016201916075,82.52584006075288,46.70055254027927
2,0.7894794631887365,0.2751581044867635,0.21517442541737286,0.4094355342161443,57.64057110717056,35.082169572714314,71.77711081277374,43.68618708325012
3,0.7569922197748113,0.4648175109177828,0.24471381543259296,0.012446430711046563,56.4421516384618,45.36627478079414,70.14487709427499,56.380057746690035
4,0.6539315713776482,0.4234248511493206,0.34840668638171557,0.0944668732550713,52.45948341089222,43.441514609099855,65.84935047753733,54.52961666366173
5,0.586275370032699,0.32985731586813927,0.40188158599179535,0.3044734889424481,49.671660594350065,38.072345387369836,63.02868196933235,48.310238082115994
6,0.49808374488795243,0.41353853652253747,0.5098929067915203,0.1179079150093375,45.783504828254515,42.87555453116202,57.59187011054987,53.93390865857444
7,0.5609059852582438,0.3991159414872527,0.44559689497477295,0.15522399491360384,48.58507690841826,41.95884958296335,60.693126188066095,52.415554620715874
8,0.4409638281773638,0.34544467739760876,0.557200385352226,0.26166570195835137,43.07837713400834,39.22647735927453,54.693407206108176,49.80293693046923
9,0.406560151665299,0.42420466244220734,0.5963680045126449,0.09651262033451025,41.363783716895604,43.39241612835672,51.759380720283396,54.297851524718865
10,0.32508293428906687,0.3483761749230325,0.6766196592937728,0.24448305687244443,36.98749675688805,39.68029493944267,46.547031218425786,49.935791530921065
11,0.3215003838693654,0.3584538074210286,0.6749021104192441,0.22744561574418332,36.78312301209841,40.12520998599291,46.619963424669315,50.855818341985014
12,0.2734056980245643,0.5283184722065926,0.729393645970359,-0.12085377645606776,33.920452346778276,48.33116538128651,42.62659688367183,60.7360150320003
13,0.2048576330697095,0.3867895156145096,0.7974229574879592,0.17562348099719083,29.361884704033983,41.44914667262186,36.76281173022372,51.89677675202762
14,0.18436564091179106,0.42936194501817226,0.8180810847830202,0.08148359115518855,27.854659109081428,43.75183243178921,34.977789491439424,54.94026613899287
15,0.16431890841987398,0.4475506031885743,0.8287729843112225,0.040231617814391996,26.296722508772667,44.72352300016387,33.53619942396925,57.03589052877652
