epoch,train_loss,test_loss,train_R2,test_R2,train_RMSE,test_RMSE,train_%RMSE,test_%RMSE
1,0.9985645871896011,1.0815741121768951,-0.012674925615468347,-0.016232806964584512,1.18651349903042,1.2684025982411997,70.9323171843304,75.8278228519058
2,1.0095281876050508,1.1207626163959503,0.0147249815289352,-0.04643563466144851,1.1930093208092534,1.2871132989939238,70.50685220682999,76.06839742379495
3,0.9965634666956388,1.0615575909614563,0.026783114221870297,0.0010967762709277462,1.1853240153751603,1.2575412067277185,71.78011029096399,76.15339379231075
4,0.9615333768037649,1.0424361824989319,0.030973184362273587,0.016837032073851343,1.1643050700973303,1.247593988349792,68.64615017707649,73.55677346412168
5,0.9648131911571209,1.0223177522420883,0.042595384471083575,0.038137060502044906,1.1662891341323443,1.2340055509463919,69.38431158098058,73.41286404354712
6,0.9775152389819806,0.994830310344696,0.05294795532203822,0.06455407765980092,1.1739412677736676,1.2169419453200863,71.3440198737297,73.9573032446036
7,0.8347847782648526,0.9579685032367706,0.11842397718780406,0.09504038722081198,1.0848554227476925,1.1969475392885922,66.9473621628166,73.86466318220371
8,0.7855680768306439,0.8786557242274284,0.20490291049187082,0.16728588995157245,1.0523895302331867,1.1481760385609963,63.12877237563875,68.8746340619895
9,0.7993976496733152,0.8204237893223763,0.2261974851388795,0.22188765434798163,1.061612545467003,1.1098944262017727,64.02816808014619,66.94015361395647
10,0.8251671011631305,0.8950086385011673,0.195403956286473,0.15218878101786093,1.0785879372040592,1.158537503418448,64.89233608323775,69.70243449203504
11,0.9202733979775355,0.97118079662323,0.10312082647257415,0.07909257246618118,1.1390506553760658,1.2074481913670065,68.2955436066379,72.39654375075673
12,0.8158792005135462,0.8727347254753113,0.20911840626592793,0.18144026708447825,1.0725005870837259,1.1383759337466686,63.73596563817669,67.6507689323445
13,0.7299361985463363,0.9088276624679565,0.2788870285976005,0.16509716952734532,1.0144416241670218,1.1496839913837538,61.38079605559032,69.56390286276793
14,0.7070753505596747,0.9154388904571533,0.2485385304560669,0.1680111271100131,0.9984296169635946,1.1476759381647483,61.88009518414398,71.12999763585327
15,0.6918452015289893,0.8774989098310471,0.3052536919042289,0.19578365644393847,0.9876181812314011,1.1283581362072352,58.69713769688063,67.06173919335079
16,0.6173975009184617,0.9603994339704514,0.37368878868154154,0.14813066112247741,0.9329686314486534,1.1613069121022777,55.393328832198605,68.9505021806588
17,0.5896088022452134,1.0047588050365448,0.4204729741706843,0.12487762432856464,0.9117307143678652,1.1770499997684718,56.1762062112702,72.52383019016096
18,0.47983227784817034,1.0181654691696167,0.5111773963196133,0.10898894222231126,0.8224875647187859,1.1876871681344507,50.6511268507569,73.14115859339785
19,0.5175387217448308,0.9061685353517532,0.4938539831270945,0.20875851543790225,0.8541930528771644,1.1192189170418199,50.6793255578458,66.40332612892217
20,0.4697291862506133,0.9237211793661118,0.5427360008167874,0.18042575795718552,0.8137825622978856,1.1390811572701158,48.715678746306686,68.18911376873378
21,0.41115246140039885,0.9241536483168602,0.5999415128791293,0.18067482330909324,0.7613529988773462,1.138908063002225,44.650010580215245,66.79195739417332
22,0.4258328905472389,1.0191106721758842,0.5805696182550589,0.12847576762686386,0.7748260520510336,1.174627734606763,46.4392539057213,70.40139585873509
23,0.4061617713708144,0.9356573820114136,0.6069348278496265,0.1625976231682651,0.7567181142854219,1.1514036770280833,45.10968904986527,68.63779373202318
24,0.3557478063381635,1.2087321281433105,0.6542940982661873,-0.05411694203892625,0.7081996701243946,1.291828656350968,42.44960482829575,77.43242235390295
25,0.5630132991534013,0.8047133311629295,0.44385498453515737,0.2612294159628502,0.8909307196665852,1.081472087104733,53.54437365238367,64.99578951349842
26,0.450480206654622,0.8836290612816811,0.562671973357092,0.2408079053935961,0.7969341961821893,1.0963175237759193,47.18105403220106,64.90550483781152
27,0.30135556711600375,0.9619213491678238,0.7040463414619722,0.1695290447468496,0.6518148075563825,1.1466285246046781,39.08315485690727,68.75244267382696
28,0.2714259297801898,0.8369564265012741,0.7348546648754515,0.24463521823834256,0.618600509861826,1.0935506010166869,37.08565569844471,65.55933988349076
29,0.2023298769043042,1.0182595402002335,0.7972502129640424,0.07799502557454963,0.5340902159044546,1.208167501662908,31.997701688717918,72.3821222651439
30,0.19041139632463455,1.0269339233636856,0.8082225850923725,0.0815723785782082,0.5181208580653675,1.2058213960216988,31.16659630602957,72.53394277024057
31,0.1525204645899626,0.9247941225767136,0.8478160395323138,0.18231095029645694,0.4637123583510699,1.1377703404804376,27.98393145394677,68.66171807789772
32,0.1757662072777748,0.8825192749500275,0.8112822844499408,0.19749813768299607,0.4977970322991299,1.1271547404909836,30.78624648068096,69.70886005959834
33,0.20050982844371062,0.9893458932638168,0.7937800775531223,0.11633000364140633,0.531682592313123,1.182784357158863,32.49537443143381,72.28940934534963
34,0.11404428745691593,0.9899789020419121,0.8828982849415934,0.0971386214887312,0.4009787659963606,1.19555911610804,24.20408444297358,72.16694811991242
35,0.14022863255097315,0.9166294783353806,0.8591793716095087,0.19286858912995664,0.4446342986462702,1.130401283356389,26.893015574010725,68.37056747700382
36,0.14129751404890648,1.1140458136796951,0.8627608906202292,-0.0008475994017622668,0.44632567012568225,1.2587645203377251,26.915457102987833,75.90919527521834
37,0.1294854781948603,1.0184624940156937,0.8725138826427079,0.15271959144737868,0.42726285916302725,1.1581747693199684,25.883823414278044,70.16287648000738
38,0.08927744684311059,1.0381531417369843,0.9129558279251229,0.054027857606054996,0.3547770223986325,1.2237696858557505,21.69857963705687,74.84719220660392
39,0.09539790021685454,0.9597103744745255,0.9076788552220183,0.16078759813858723,0.3667363975474201,1.1526473709685903,22.034206793976903,69.2532039424086
40,0.09242010575074416,0.8262870162725449,0.9071262651176192,0.2574539950917121,0.360967283151496,1.0842319486889185,22.019419392377635,66.13939576007589
41,0.08708630674160443,1.0407968163490295,0.9162659479872327,0.1196271113794497,0.3503963261840317,1.1805757204892222,20.865282069509572,70.30052421121728
42,0.055272433906793594,0.8827297687530518,0.9439232127310935,0.22162161129135138,0.2791508163655585,1.1100841510352129,16.90869847369762,67.23991867430148
43,0.03678439041742912,0.8540966808795929,0.9620758133027115,0.23151698385422959,0.22772797558716365,1.10300543991185,13.738475415870399,66.54260672510203
44,0.031672607319286235,0.8871868178248405,0.9653811053495622,0.22083505073886278,0.21131314282191946,1.1106448859846263,13.231898941690417,69.54579679806572
45,0.0384335877517095,0.8727284967899323,0.9626568692974081,0.23726503856792147,0.2327770013336263,1.0988725991877755,13.986877797519309,66.02798675051731
46,0.040190041136856265,0.8723483681678772,0.9608081328540138,0.23996096472763062,0.23803665189198414,1.0969288691033032,14.270420223895927,65.76145225286713
47,0.044688030217702575,0.9489456862211227,0.956197992410418,0.18041797459477882,0.2510037517928423,1.1390865660909117,15.253739469990336,69.223386458609
48,0.03227011594348229,0.9852362126111984,0.9675266566668773,0.13249819077023928,0.21329705882727823,1.1719139178356057,13.089335036258646,71.91648112047466
49,0.034940920483607515,0.9282498210668564,0.9654184372726591,0.1878534319742351,0.22194827643119147,1.1339077513745015,13.151232652877523,67.18810745011749
